virulence,"অতিশয় বিষপূর্ণতা, অতিশয় ক্ষতিকরতা, অত্যধিক প্রাবল্য, অত্যধিক তীব্রতা"
virulent,"অত্যন্ত বিষাক্ত, উৎকট, উগ্র, তীব্র"
virus,"দুষ্ট, বিষ, বিষাক্ত পদার্থ, রোগজীবাণু, দুষ্ট প্রভাব"
visa,"ছাড়পত্রে স্বাক্ষর, প্রবাসাজ্ঞা, ছাড়পত্রে স্বাক্ষর করা"
visage,মুখ
visaged,বিশেষ রকমের মুখবিশিষ্ট
viscera,"জন্তুর দেহের ভিতরের অংশ, নাড়ীভুঁড়ি"
visceral,আন্তরয়ন্ত্রীয়
viscid,"চটচটে, আঠালো"
viscosity,"সান্দ্রতা, চিট"
viscount,ইংলণ্ডের সম্ভ্রান্ত ব্যক্তিবিশেষের উপাধি
viscous,"চটচটে, আঠালো"
vise,"ছাড়পত্রে স্বাক্ষর, প্রবাসাজ্ঞা, ছাড়পত্রে স্বাক্ষর করা"
visibility,"দৃষ্টিপাত, দর্শন, সাক্ষাৎ, অবলোকন, দৃষ্টির পাল্লা, দৃষ্টির ক্ষেত্র, দৃশ্য"
visible,"দৃষ্টিগোচর, প্রতীয়মান, আপাতদৃষ্টি"
visibly,"দৃশ্যত, লক্ষণীয়রূপে, স্পষ্টত, বাহ্যত"
vision,"দৃষ্টি, দর্শনশক্তি, দর্শন, দৃষ্ট বস্তু, সুন্দর দৃশ্য, সুন্দরতম নিদর্শন, ঠাহর, চাহনি, মনে মনে অঙ্কিত বিত্র, ছায়ামূর্তি, কল্পনা, কল্পনাশক্তি, দূরদর্শিতা"
visional,"কল্পনিক, কল্পনাপ্রসূত, অবাস্তব"
visionary,"কাল্পনিক, অবাস্তব, কাল্পনিক দৃশ্য-সম্বন্ধীয়, কল্পনাপ্রবণ, বাস্তবজ্ঞানবর্জিত হইয়া যে পরিকল্পনা করে"
visit,"দেখিবার জন্য যাওয়া বা আসা, দেখিতে যাওয়া বা আসা, পরিদর্শন করা, বাড়িতে পরস্পর দেখা-সাক্ষাৎ করার অভ্যাস থাকা, দণ্ড দেওয়া"
visit on,"প্রথম দেখার, কারো ওপর শাস্তির ভার চাপানো"
visit with,"সঙ্গে যান, কারো সঙ্গে দেখা করা, গল্পসল্প করা, কথা বলা"
visit and search,"পরিদর্শন ও অনুসন্ধান, পরিদর্শন ও তল্লাশী"
visitant,"অভ্যাগত ব্যক্তি, বিশেষতঃ, বিশিষ্ট বা অলৌকিক ব্যক্তি, যাযাবর পাখি"
visitation,"সরকারী বা যাজকীয় পরিদর্শন, ক্ষমতাপ্রাপ্ত হইয়া তদারক, প্রতিফল, দৈবানুগ্রহ, দৈবনিগ্রহ"
visiting,"পরিদর্শক, অনাবাসিক"
visor,শিরাস্ত্রাণের মুখাবরণ
visored,"মুখোশধারী, মুখোশপরিহিত"
vista,"বীথি, বীথিকা, উভয়পার্শ্বস্থিত বৃক্ষশ্রেণীর মধ্য দিয়া দৃশ্য, দৃশ্য"
visual,"দৃষ্টি-সম্বন্ধীয়, চাক্ষুষ, দৃশ্য, প্রকৃত"
visual field,"চাক্ষুষ ক্ষেত্র, দর্শনক্ষেত্র"
visual nerve,"চাক্ষুষ নার্ভ, দর্শন-স্নায়ু"
visuality,"স্পষ্টতা, দৃশ্যতা"
visualization,মানসচিত্র গঠন চিত্র স্ফুটন
visually,"চাক্ষুষরূপে, দৃশ্যরূপে"
vital,"প্রাণী-জীবন-সম্বন্ধীয়, জীবনরক্ষক, অত্যাবশ্যক, অপরিহার্য"
vital power,"অত্যাবশ্যক শক্তি, জীবন রক্ষার ক্ষমতা"
vital statistics,"অত্যাবশ্যক পরিসংখ্যান, জন্ম, মৃত্যু, বিবাহ ইত্যাদির পরিসংখ্যান, মেয়েদের বুক-কোমর-নিতম্বের মাপ"
vital force,প্রাণশক্তি
vitalism,প্রাণবাদ
vitality,"জীবনীশক্তি, প্রাণমূল"
vitalization,"সঞ্জীবন, প্রাণসঞ্চার, উজ্জীবন, জীবনদান, সতেজীকরণ"
vitalize,"সতেজ করা, প্রাণবন্ত করা"
vitally,অত্যাবশ্যকরূপে
vitamin,খাদ্যপ্রাণ
vitiate,"দূষিত করা, বাতিল করা, ব্যর্থ করা"
vitiated,"বিকৃত, কলুষিত"
vitiation,"দুর্ভাগ্যদায়ক বস্তু, দুর্ভাগ্যদায়ক ব্যক্তি, ডাকিনী - বিদ্যাবিশেষ"
vitiator,ভক্ষক
viticulture,গ্রাক্ষার চাষ
vitreous,"কাচময়, কাচ-সম্বন্ধীয়, কাচ দিয়া তৈরী"
vitrification,কাচীভবন
vitrify,কাচে বা কাচের মতো জিনিসে পরিণত করা
vitriol,সালফিউরিক অ্যাসিড বা গন্ধক দ্রাবক
vitriol throwing,"গন্ধক ছোঁড়া, প্রতিহিংসা চরিতার্থ করার জন্য কারো মুখে অ্যাসিড ছোঁড়া"
vituperate,"নিন্দা করা, গালাগালি দেওয়া"
vituperation,গালাগালিভরা কটুবাক্যপূর্ণ
viva,"চিরজীবী হউন, চিরজীবী হউন বলিয়া চিৎকার"
viva voce,মুখে মুখে
vivace,প্রাণবন্ত
vivacious,"জীবন্ত, প্রাণবন্ত"
vivaciously,উত্ফুল্লভাবে
vivacity,"প্রাণময়তা, উৎফুল্লতা"
vivid,"উজ্জ্বল, তীব্র, পরিষ্কার, স্পষ্ট"
vividness,"স্পষ্টতা, উজ্জ্বলতা"
viviparous,"ডিমের বদলে শাবক প্রসবকারিণী, জরায়ুজ"
vivisect,জীবন্ত জন্তুর অঙ্গচ্ছেদ করা বা জীবন্ত জন্তুর উপর পরীক্ষা করা
vivisection,"জীবচ্ছেদ, সজীব জন্তুর অঙ্গচ্ছেদ, অযথা চুলচেরা অথবা নিষ্ঠুর সমালোচনা"
vixen,"শিবা, বদমেজাজী স্ত্রীলোক, স্ত্রী - পাতিশিয়াল"
vixenish,বদমেজাজী
viz,যথা
vizier,মুখোশ
vocable,"শব্দ, নাম, পদ"
vocabulary,কোন ভাষায় বা বিশেষ পুস্তকে ব্যবহৃত শব্দের তালিকা
vocal,"স্বর-সম্বন্ধীয়, স্বরযুক্ত, গলার স্বরে উৎপন্ন, কথিত বা গীত, ধ্বনিময়, বাক্যে পরিস্ফুট"
